headlines,terms,dates
"rt @factsaboutmitt: romney claims romneycare not a model for health reform, yet in 09 says ma ""is a model for getting everyone insured."" ...",romney,Thu Oct 18 23:59:54 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:59:43 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:59:24 +0000 2012
"rt @barackobama: fact: romney would defund planned parenthood, which millions of women rely on for health services like birth control an ...",romney,Thu Oct 18 23:59:20 +0000 2012
recently mitt romney has come out with deceptive ads trying to hide his extreme positions on women's health.... http://t.co/uo6ehbjo,romney,Thu Oct 18 23:59:07 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:59:02 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:58:49 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:58:43 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:58:35 +0000 2012
"@louisemensch fact: romney would defund planned parenthood, which millions of women rely on for health services like birth control",romney,Thu Oct 18 23:58:32 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:58:29 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:57:44 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:57:15 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:56:53 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:56:51 +0000 2012
"rt @barackobama: fact: romney would defund planned parenthood, which millions of women rely on for health services like birth control an ...",romney,Thu Oct 18 23:56:39 +0000 2012
"rt @barackobama: fact: romney would defund planned parenthood, which millions of women rely on for health services like birth control an ...",romney,Thu Oct 18 23:56:08 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:55:54 +0000 2012
mitt romney makes my blood pressure rise. obama is better for my health.,romney,Thu Oct 18 23:55:52 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:55:47 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:55:37 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:55:20 +0000 2012
"rt @barackobama: fact: romney would defund planned parenthood, which millions of women rely on for health services like birth control an ...",romney,Thu Oct 18 23:55:08 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:55:07 +0000 2012
rt @sophiabush: just read this again-same reaction-huh!? rt @huffingtonpost: romney-ryan plan would cost 20somethings a shocking amount ...,romney,Thu Oct 18 23:54:54 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:54:23 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:54:21 +0000 2012
"rt @barackobama: fact: romney would defund planned parenthood, which millions of women rely on for health services like birth control an ...",romney,Thu Oct 18 23:54:17 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:54:12 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:54:07 +0000 2012
"rt @barackobama: fact: romney would defund planned parenthood, which millions of women rely on for health services like birth control an ...",romney,Thu Oct 18 23:54:02 +0000 2012
rt @natlwow: mitt romney is being dishonest on women's health: http://t.co/zhltcpln via @youtube,romney,Thu Oct 18 23:53:57 +0000 2012
"rt @barackobama: fact: romney would defund planned parenthood, which millions of women rely on for health services like birth control an ...",romney,Thu Oct 18 23:53:55 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:53:35 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:52:50 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:52:48 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:52:39 +0000 2012
"rt @barackobama: fact: romney would defund planned parenthood, which millions of women rely on for health services like birth control an ...",romney,Thu Oct 18 23:52:06 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:51:38 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:51:35 +0000 2012
rt @natlwow: mitt romney is being dishonest on women's health: http://t.co/zhltcpln via @youtube,romney,Thu Oct 18 23:51:16 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:51:14 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:51:07 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:51:06 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:50:59 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:50:53 +0000 2012
mitt romney is being dishonest on women's health: http://t.co/zhltcpln via @youtube,romney,Thu Oct 18 23:50:41 +0000 2012
"rt @barackobama: fact: romney would defund planned parenthood, which millions of women rely on for health services like birth control an ...",romney,Thu Oct 18 23:49:54 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:49:45 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:49:22 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:49:18 +0000 2012
mitt romney vows to do away with advancements in women’s health :: naral pro-choice america http://t.co/1ahfjepi,romney,Thu Oct 18 23:49:17 +0000 2012
"""fact: romney would defund planned parenthood, which millions of women rely on for health services"" why do my tax dollars have to fund pp?",romney,Thu Oct 18 23:49:08 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:49:05 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:49:05 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:49:04 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:48:44 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:47:33 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:47:00 +0000 2012
"rt @barackobama: fact: romney would defund planned parenthood, which millions of women rely on for health services like birth control an ...",romney,Thu Oct 18 23:46:56 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:46:48 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:46:48 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:46:40 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:46:30 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:45:59 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:45:47 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:45:14 +0000 2012
"rt @barackobama: fact: romney would defund planned parenthood, which millions of women rely on for health services like birth control an ...",romney,Thu Oct 18 23:45:00 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:44:53 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:44:46 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:44:45 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:44:31 +0000 2012
rt @barackobama: rt if you agree: women can’t afford for mitt romney to take us back to the 1950s on women’s health care choices.,romney,Thu Oct 18 23:44:30 +0000 2012
"@janettesshow stressed waiting 4 11/6 b/c i need health insur.if romney is elected, &amp;aca is repealed, i'm so screwed. have pre-existing cond",romney,Thu Oct 18 23:44:25 +0000 2012
